texto,label
La menadora de caballos mostró gran habilidad durante la exhibición.,0
La nitrobencina es un compuesto utilizado en la industria química.,0
La guerrería ancestral se estudia para comprender las tácticas de batalla.,0
Es un músico talantoso que domina varios instrumentos a la perfección.,0
El secadal permitió que la fruta se secara al sol sin problemas.,0
La chabacanería de su actitud resultaba ofensiva para sus colegas.,0
El habitador de la cueva vivía en completa armonía con la naturaleza.,0
Decidió enartar el cuadro para darle un toque más elegante.,0
Es necesario desabejar el jardín para que las flores crezcan mejor.,0
El fisco recaudó los impuestos de manera justa y eficiente.,0
El guerrero batallaroso defendió su tierra con valentía y honor.,0
La teoría hipotética necesita ser comprobada con más datos.,0
Conocí a muchas personas interesantes durante el viaje a Europa.,0
La música disonante causaba incomodidad en algunos oyentes sensibles.,0
La fitografía es una técnica para estudiar las plantas en detalle.,0
Habló con un tono vehemente para convencer a todos de su idea.,0
La labradia del campo mostraba signos de una buena cosecha.,0
La cofrada organizó la procesión con gran devoción y orden.,0
El alcadafe antiguo aún se conserva en perfecto estado.,0
La merendilla se sirvió en el parque durante la tarde soleada.,0
La sapotacea es una familia de árboles tropicales muy apreciados.,0
Colgadera en la pared sostenía cuadros y recuerdos familiares.,0
El antiaforodisiaca fue un tema de conversación durante la charla médica.,0
La igualación de salarios fue uno de los acuerdos en la negociación.,0
El bocaza siempre termina contando secretos que debería guardar.,0
Mambru marchaba alegremente con la música de fondo.,0
Cada caloria consumida debe ser balanceada con ejercicio.,0
La tragedia causó una profunda tristeza en toda la comunidad.,0
Pasaron la bre\a rápidamente para llegar al otro lado del río.,0
Está pagando las cuentas atrasadas para regularizar su situación financiera.,0
Su esperteza para resolver problemas es realmente admirable.,0
El domador logró controlar al león con paciencia y experiencia.,0
El camposanto estaba lleno de flores frescas en el día de muertos.,0
La encíclica fue leída en la iglesia durante la ceremonia.,0
El camporrute\a se extendía por kilómetros alrededor del pueblo.,0
La compaginación de textos facilitó la edición del libro.,0
Quedamente susurró palabras de amor al oído de su pareja.,0
El cenáculo era un lugar donde los artistas se reunían a discutir ideas.,0
La enga\ifa del mago dejó a todos boquiabiertos en el espectáculo.,0
La doncellez reflejaba la inocencia y pureza de la joven.,0
La huaca era un sitio sagrado para las antiguas civilizaciones.,0
La desatadura de la cuerda causó que el paquete cayera al suelo.,0
El celtohispano fue una lengua hablada en la península hace siglos.,0
El vejezuelo contaba historias fascinantes de su juventud.,0
La inquiridora preguntaba con insistencia para descubrir la verdad.,0
El bastidor de la ventana necesitaba ser reparado urgentemente.,0
Los ganadores recibieron premios por su desempeño excepcional.,0
El capitel de la columna estaba decorado con motivos florales.,0
El cedrón tiene un aroma muy agradable y propiedades medicinales.,0
El capellán ofreció consuelo a los enfermos en el hospital.,0
Las angiospermas son plantas que producen flores y frutos.,0
La incertidumbre sobre el futuro generaba ansiedad entre los jóvenes.,0
El objeto tenía una forma esferoidal muy peculiar y atractiva.,0
Los pesalicores indicaban la presencia de minerales en el suelo.,0
Estaba callando para no empeorar la situación en la discusión.,0
Valientemente enfrentó todos los retos que la vida le presentó.,0
La mineralización de las aguas subterráneas afecta su calidad.,0
El cotobelo es un término desconocido que representa un misterio local.,0
El superhÃƒÂ¯Ã‚Â¿Ã‚Â½ÃƒÂ¯Ã‚Â¿Ã‚Â½ era una criatura mitológica de leyendas antiguas.,0
Los eventos sucedieron sucesivamente sin interrupciones notables.,0
El fenómeno superveniente sorprendió a todos los investigadores.,0
La enfermedad morbífica afectó gravemente al paciente.,0
La rama desmocha no pudo producir flores este año.,0
La gitana predijo un futuro lleno de aventuras y misterio.,0
Las opiniones influyen mucho en las decisiones del grupo.,0
El moje de la lluvia empapó toda la pradera en minutos.,0
Siempre fue compasionado con quienes atravesaban dificultades.,0
El penante viajero nunca perdió la esperanza en su camino.,0
"Al trasvenarse el río, se formaron nuevas corrientes inesperadas.",0
"Intentaron malquistar la relación, pero la amistad resistió.",0
La audacia del explorador lo llevó a descubrir tierras nuevas.,0
El molturador transformaba el grano en harina con gran precisión.,0
La ley dispensativa permitió ciertas excepciones en el contrato.,0
El pescadero preparó un pescado fresco para la cena familiar.,0
El nominador sugirió varios candidatos para el premio anual.,0
La hojuela crujiente complementaba perfectamente el plato dulce.,0
La zangala era un personaje que siempre contaba historias increíbles.,0
Estaba foras del grupo por sus ideas poco convencionales.,0
El barberil cortó el cabello con mucha destreza y cuidado.,0
El perro zampa su comida con voracidad cada mañana.,0
Las joyas de granate brillaban bajo la luz del sol.,0
El rapontico cantó en el coro de la iglesia durante la misa.,0
Cada condomino pagó su cuota para mantener el edificio en buen estado.,0
El morri\oso disfrutaba de las fiestas del pueblo sin preocupaciones.,0
El desatamiento de la cuerda causó un accidente en la construcción.,0
El cigarron fumaba pausadamente mientras leía el periódico.,0
La tracción del vehículo facilitó el ascenso por la montaña.,0
El guampa se usaba tradicionalmente para beber mate en Argentina.,0
Era un exagerador y siempre contaba historias más grandes que la realidad.,0
El alce cruzó el río con gran elegancia y fuerza.,0
Avanza con determinación hacia tus metas sin miedo al fracaso.,0
El cuado llegó temprano para ayudar con la organización del evento.,0
Buscamos avigorar el espíritu del equipo con nuevas actividades.,0
La voladura controlada permitió derribar el edificio antiguo.,0
La pijotera no quiso compartir su merienda con nadie.,0
La equidna es un animal curioso que habita en Australia.,0
Su bribonada le hizo ganar fama de pícaro en el barrio.,0
El diascordio provocó una disputa entre dos facciones rivales.,0
La selección nacional ganó el campeonato con gran esfuerzo.,0
Fue el proponedor de la iniciativa que cambió la política local.,0
El olor putrefactivo alertó a todos sobre el problema sanitario.,0
En el lado lato del terreno plantaron un huerto de hortalizas.,0
La tecnología avanza rápidamente en todos los campos.,0
La absolutoria fue concedida tras un juicio justo y transparente.,0
Alcanzó la perfección después de muchos años de práctica constante.,0
La citarilla resonaba suavemente en las montañas al atardecer.,0
Decidió desobedecer las órdenes para seguir su propio camino.,0
La turacion del proceso fue más larga de lo esperado.,0
El escatofago se alimenta de materia orgánica en descomposición.,0
La planta caridoliente se utiliza en remedios tradicionales.,0
El pluscuamperfecto indica una acción anterior a otra pasada.,0
La atafea se usaba para proteger las manos durante el trabajo.,0
El calabocero vendía calabazas frescas en el mercado local.,0
La grasura acumulada dificultaba la limpieza de la maquinaria.,0
El tubérculo es una fuente importante de nutrientes en la dieta.,0
El noticiario transmitió las últimas novedades del día.,0
El paisaje paradisíaco invitaba a quedarse y disfrutar la tranquilidad.,0
El show fue un éxito rotundo entre el público asistente.,0
La teoría se explicó de manera clara y sencilla para todos.,0
El despertar temprano le permitió aprovechar mejor el día.,0
El craza era una herramienta fundamental en la carpintería antigua.,0
El cerralle aseguraba la puerta principal con llave robusta.,0
La cultura iliturgitana dejó importantes vestigios arqueológicos.,0
Se consideraba bienfortunado por las oportunidades que tuvo.,0
El consagramiento de la iglesia fue un evento solemne y emotivo.,0
El deshollinador limpió la chimenea antes de la temporada fría.,0
La sigla NL representa el estado de Nuevo León en México.,0
Era muy coqueta y siempre cuidaba mucho su apariencia.,0
La carotina es un pigmento que da color anaranjado a las zanahorias.,0
La mondonguera preparó un delicioso plato típico para la feria.,0
Ciegamente siguió sus sueños sin importar las dificultades.,0
La llaca era un término usado para describir una pequeña llave.,0
El trato entre ambas partes fue justo y beneficioso.,0
Sabrosamente degustaron el platillo típico de la región.,0
La afiladora dejó las cuchillas tan filosas como nuevas.,0
La hechiceresca historia cautivó a todos los presentes en la reunión.,0
El igualador ajustó las piezas para que encajaran perfectamente.,0
Compró un smartwatch para mantenerse conectado y saludable.,0
Logró disipar las dudas con una explicación clara y precisa.,0
El rebelón lideró una revuelta contra las injusticias del sistema.,0
El nonagonal es un polígono de nueve lados en geometría.,0
El iluminador ajustó las luces para mejorar la escena teatral.,0
El tocinero vendía embutidos caseros en el mercado artesanal.,0
El arduan trabajo dio frutos después de meses de esfuerzo constante.,0
Romania es un país con una rica historia y cultura fascinante.,0
Decidieron destroncar el árbol viejo para plantar uno nuevo.,0
El trasiego de mercancías en el puerto se realiza diariamente.,0
Arrebatadamente tomó la decisión sin consultar a nadie más.,0
La intervenidora mediaba en los conflictos con paciencia y justicia.,0
El guaso cuidaba el ganado en las extensas praderas del sur.,0
Aprendió a tonsurar la cabeza como parte de una tradición antigua.,0
La temporada pluviosa trajo abundantes lluvias y frescura al campo.,0
Decidieron rebozar el pescado para hacerlo más crujiente.,0
La lominhiesta del lugar atraía a muchos turistas cada año.,0
Era necesario ahornar los recursos para enfrentar tiempos difíciles.,0
Ashley llegó puntual a la reunión con una propuesta innovadora.,0
Estaba afectisimo por la noticia que cambió su vida por completo.,0
El oferente presentó una oferta muy competitiva en la licitación.,0
El síndico supervisaba que las cuentas del municipio estuvieran en orden.,0
Todo estaba perfecta para la celebración en el jardín.,0
La ardtea brillaba intensamente en el cielo al atardecer.,0
El sapillo croaba alegremente cerca del estanque al anochecer.,0
La reunión fue convocada para discutir el presupuesto anual.,0
El pediatra revisó la fontanela del bebé con cuidado.,0
Su sonrisa lucible iluminaba cualquier lugar donde estuviera.,0
La teoría atomística explica la composición de la materia.,0
El salvajismo de la escena dejó impactados a los testigos.,0
Él levanta pesas cada mañana para mantenerse en forma.,0
El fenómeno electrodinámico fue explicado en clase de física.,0
"Sam llegó tarde al ensayo, como de costumbre.",0
La andorina voló bajo anunciando la llegada de la lluvia.,0
La odontalgia me obligó a ir al dentista de urgencia.,0
El hispanoamericanismo es un tema central en los estudios culturales.,0
Cruzamos un camino de pedral rumbo a la cabaña.,0
Luismendotomas presentó su libro en la feria literaria.,0
La herida comenzó a sangrar tras el golpe accidental.,0
El helminto fue detectado durante el análisis de laboratorio.,0
Actuó legítimamente según las leyes de su país.,0
La crehuela florece al inicio de la primavera.,0
